0.026116	0
0.032028	1
0.032983	2
0.033775	3
0.03448	4
0.035111	5
0.03574	6
0.036586	7
0.037441	8
0.038327	9
0.039415	10
0.040645	11
0.042215	12
0.043869	13
0.044938	14
0.045589	15
0.045982	16
0.046303	17
0.046604	18
0.046909	19
0.047217	20
0.047523	21
0.047821	22
0.048086	23
0.048331	24
0.048561	25
0.048783	26
0.049	27
0.049212	28
0.049429	29
0.049644	30
0.049861	31
0.050079	32
0.05031	33
0.050562	34
0.05083	35
0.051103	36
0.051374	37
0.05166	38
0.051956	39
0.052261	40
0.052568	41
0.052863	42
0.053151	43
0.053453	44
0.053765	45
0.054065	46
0.054357	47
0.054661	48
0.055007	49
0.055352	50
0.055684	51
0.056009	52
0.056322	53
0.056621	54
0.056889	55
0.057129	56
0.057369	57
0.057629	58
0.057928	59
0.058264	60
0.058608	61
0.058954	62
0.059329	63
0.059745	64
0.060152	65
0.060559	66
0.061039	67
0.061671	68
0.06252	69
0.063206	70
0.063874	71
0.064769	72
0.065847	73
0.067289	74
0.069864	75
0.07589	76
0.083389	77
0.08743	78
0.090866	79
0.09555	80
0.098671	81
0.100267	82
0.101836	83
0.103762	84
0.105919	85
0.107753	86
0.10943	87
0.111366	88
0.113849	89
0.116202	90
0.11878	91
0.121916	92
0.126589	93
0.133562	94
0.141988	95
0.153665	96
0.169814	97
0.185147	98
0.218982	99
