0	0
0.031808	1
0.032231	2
0.0326	3
0.032981	4
0.033425	5
0.034036	6
0.034883	7
0.035489	8
0.035973	9
0.03649	10
0.037056	11
0.037803	12
0.038988	13
0.040854	14
0.043367	15
0.04541	16
0.046219	17
0.046722	18
0.047119	19
0.047484	20
0.047837	21
0.048176	22
0.048523	23
0.048876	24
0.049265	25
0.049688	26
0.050097	27
0.050511	28
0.050939	29
0.051407	30
0.051875	31
0.052287	32
0.052671	33
0.053086	34
0.05358	35
0.054109	36
0.054651	37
0.05527	38
0.056134	39
0.057106	40
0.058258	41
0.059362	42
0.06061	43
0.062222	44
0.065751	45
0.073381	46
0.082373	47
0.085872	48
0.086958	49
0.087733	50
0.08843	51
0.089078	52
0.089672	53
0.090234	54
0.090832	55
0.091556	56
0.092415	57
0.093456	58
0.094887	59
0.096605	60
0.098227	61
0.099333	62
0.100127	63
0.100836	64
0.101532	65
0.10221	66
0.102821	67
0.103382	68
0.103932	69
0.104509	70
0.105105	71
0.10576	72
0.106473	73
0.107278	74
0.108095	75
0.108925	76
0.109895	77
0.111099	78
0.112478	79
0.114089	80
0.116051	81
0.118639	82
0.122635	83
0.127144	84
0.131712	85
0.136939	86
0.14128	87
0.144231	88
0.146998	89
0.150486	90
0.155803	91
0.162005	92
0.168662	93
0.175341	94
0.183333	95
0.193655	96
0.208599	97
0.230142	98
0.27098	99
